thscode,time,open,high,low,close,volume,market_cap,industry,index_name
000016.SH,2021-12-01,3166.6133,3182.3822,3165.6966,3180.418,25004135.0,,,上证50
000016.SH,2021-12-02,3179.9886,3198.0314,3169.0232,3190.8718,27417737.0,,,上证50
000016.SH,2021-12-03,3191.1742,3221.4223,3191.1742,3221.4223,27269079.0,,,上证50
000016.SH,2021-12-06,3234.4305,3257.1878,3223.2093,3228.1422,35412743.0,,,上证50
000016.SH,2021-12-07,3255.5554,3262.0849,3237.1585,3254.4994,37783743.0,,,上证50
000016.SH,2021-12-08,3263.2584,3306.9731,3247.3261,3304.708,32746658.0,,,上证50
000016.SH,2021-12-09,3312.3332,3393.1608,3309.9498,3360.1836,42556313.0,,,上证50
000016.SH,2021-12-10,3339.2392,3353.6302,3332.9864,3353.6302,39390678.0,,,上证50
000016.SH,2021-12-13,3391.6223,3428.7376,3363.6875,3366.0678,39748705.0,,,上证50
000016.SH,2021-12-14,3353.0296,3364.5176,3342.1208,3350.4973,31469833.0,,,上证50
000016.SH,2021-12-15,3340.7493,3359.6739,3318.4086,3318.9801,24821807.0,,,上证50
000016.SH,2021-12-16,3312.701,3330.8561,3304.5313,3330.8561,25337358.0,,,上证50
000016.SH,2021-12-17,3321.6691,3330.2307,3278.1157,3278.8985,26333767.0,,,上证50
000016.SH,2021-12-20,3264.098,3294.1326,3247.3008,3255.3515,27848485.0,,,上证50
000016.SH,2021-12-21,3253.2868,3277.3716,3251.9567,3273.0313,24536741.0,,,上证50
000016.SH,2021-12-22,3280.6942,3287.7557,3257.0121,3260.5711,22342857.0,,,上证50
000016.SH,2021-12-23,3265.7065,3287.1877,3246.2353,3287.1877,21417726.0,,,上证50
000016.SH,2021-12-24,3293.3011,3306.9093,3278.2016,3290.2357,21806184.0,,,上证50
000016.SH,2021-12-27,3286.111,3291.9785,3264.0233,3278.4365,19675636.0,,,上证50
000016.SH,2021-12-28,3282.5996,3307.7885,3280.2656,3303.4002,26002262.0,,,上证50
000016.SH,2021-12-29,3308.2134,3308.2313,3240.8452,3240.8452,20098541.0,,,上证50
000016.SH,2021-12-30,3240.2631,3276.9987,3236.1588,3261.7937,22285032.0,,,上证50
000016.SH,2021-12-31,3269.6113,3282.6803,3261.8361,3274.3209,20549961.0,,,上证50
000016.SH,2022-01-04,3277.6652,3281.74,3224.3399,3264.0657,29982637.0,,,上证50
000016.SH,2022-01-05,3259.2059,3289.1578,3244.2134,3254.2793,37064050.0,,,上证50
000016.SH,2022-01-06,3242.5327,3251.1167,3194.9538,3210.3853,31730403.0,,,上证50
000016.SH,2022-01-07,3213.2642,3240.7428,3213.2642,3223.267,40694724.0,,,上证50
000016.SH,2022-01-10,3217.3451,3237.2168,3197.8997,3236.1163,33382804.0,,,上证50
000016.SH,2022-01-11,3229.459,3247.904,3210.4032,3214.5287,30666420.0,,,上证50
000016.SH,2022-01-12,3220.1944,3244.2281,3211.2802,3236.3081,32441693.0,,,上证50
000016.SH,2022-01-13,3243.0468,3247.8173,3182.8465,3184.1069,34782304.0,,,上证50
000016.SH,2022-01-14,3173.8485,3173.8485,3136.9924,3139.0453,34517032.0,,,上证50
000016.SH,2022-01-17,3139.4109,3159.188,3134.0754,3147.6987,27036085.0,,,上证50
000016.SH,2022-01-18,3147.8455,3198.4731,3137.112,3187.5244,35057294.0,,,上证50
000016.SH,2022-01-19,3194.9189,3201.9402,3172.2633,3187.1921,30991267.0,,,上证50
000016.SH,2022-01-20,3188.1377,3251.2226,3187.6052,3233.7011,40261127.0,,,上证50
000016.SH,2022-01-21,3227.2023,3234.4671,3202.7321,3218.7352,32332709.0,,,上证50
000016.SH,2022-01-24,3204.1785,3218.9767,3185.5225,3209.7445,28274229.0,,,上证50
000016.SH,2022-01-25,3192.1213,3198.1138,3144.7259,3144.949,30310006.0,,,上证50
000016.SH,2022-01-26,3156.6496,3169.529,3126.5452,3163.6743,24181727.0,,,上证50
000016.SH,2022-01-27,3168.1353,3168.7617,3115.8577,3119.2386,31101442.0,,,上证50
000016.SH,2022-01-28,3127.1756,3140.2909,3048.3257,3054.0209,33555305.0,,,上证50
000016.SH,2022-02-07,3102.6201,3129.1928,3096.6882,3114.2603,36475097.0,,,上证50
000016.SH,2022-02-08,3107.8857,3118.5815,3061.2242,3116.5048,40365312.0,,,上证50
000016.SH,2022-02-09,3118.969,3148.2303,3110.882,3139.5636,39144403.0,,,上证50
000016.SH,2022-02-10,3145.3284,3146.9643,3125.1126,3145.1126,36505632.0,,,上证50
000016.SH,2022-02-11,3133.7956,3172.0862,3130.6942,3142.9117,43597711.0,,,上证50
000016.SH,2022-02-14,3131.3937,3131.8409,3093.6424,3103.997,38925745.0,,,上证50
000016.SH,2022-02-15,3101.3643,3126.4234,3097.0829,3119.9276,29313438.0,,,上证50
000016.SH,2022-02-16,3134.8826,3150.8568,3129.0405,3136.0821,24834963.0,,,上证50
000016.SH,2022-02-17,3138.7704,3156.8652,3132.0947,3139.1771,25461095.0,,,上证50
000016.SH,2022-02-18,3126.2777,3162.8215,3121.954,3162.8215,23878993.0,,,上证50
000016.SH,2022-02-21,3155.3175,3155.8816,3128.5851,3144.8649,26359310.0,,,上证50
000016.SH,2022-02-22,3122.04,3122.2941,3082.387,3102.3249,31556389.0,,,上证50
000016.SH,2022-02-23,3108.9033,3120.3431,3094.2068,3118.0376,29689006.0,,,上证50
000016.SH,2022-02-24,3098.1408,3104.699,3038.3537,3059.6409,47071850.0,,,上证50
000016.SH,2022-02-25,3076.8047,3104.865,3068.1847,3075.5872,35633018.0,,,上证50
000016.SH,2022-02-28,3069.0995,3081.3569,3049.557,3080.7774,30665369.0,,,上证50
000016.SH,2022-03-01,3093.9299,3129.2565,3093.9299,3125.6905,27637981.0,,,上证50
000016.SH,2022-03-02,3108.62,3113.3488,3097.8903,3107.2405,27745652.0,,,上证50
000016.SH,2022-03-03,3117.6482,3124.8919,3090.1975,3097.0887,37055877.0,,,上证50
000016.SH,2022-03-04,3068.3984,3079.4668,3052.6858,3062.3824,30916750.0,,,上证50
000016.SH,2022-03-07,3042.0158,3042.0158,2965.2208,2974.6762,42658437.0,,,上证50
000016.SH,2022-03-08,2983.0484,3005.556,2920.9692,2933.1637,41055611.0,,,上证50
000016.SH,2022-03-09,2949.333,2965.5657,2809.9933,2907.1781,47271918.0,,,上证50
000016.SH,2022-03-10,2969.485,2973.6103,2931.0881,2933.4611,34223800.0,,,上证50
000016.SH,2022-03-11,2897.3427,2944.2497,2852.7886,2935.684,36457746.0,,,上证50
000016.SH,2022-03-14,2889.8347,2920.7093,2851.8575,2851.8769,32374054.0,,,上证50
000016.SH,2022-03-15,2808.725,2825.55,2702.8532,2702.8532,52158420.0,,,上证50
000016.SH,2022-03-16,2746.1498,2836.8464,2688.695,2827.7497,48116574.0,,,上证50
000016.SH,2022-03-17,2888.2367,2918.5357,2861.244,2877.2192,43227263.0,,,上证50
000016.SH,2022-03-18,2869.7011,2925.7235,2853.7733,2913.1854,41302996.0,,,上证50
000016.SH,2022-03-21,2919.2616,2919.2616,2868.3956,2892.1069,30484657.0,,,上证50
000016.SH,2022-03-22,2893.5691,2921.7274,2885.0153,2900.7676,30745210.0,,,上证50
000016.SH,2022-03-23,2908.9653,2928.4431,2890.4901,2916.5081,30046700.0,,,上证50
000016.SH,2022-03-24,2898.1436,2918.3029,2885.3722,2903.617,27733927.0,,,上证50
000016.SH,2022-03-25,2898.4911,2910.9168,2855.3287,2856.4277,26769999.0,,,上证50
000016.SH,2022-03-28,2817.2602,2866.0665,2798.6997,2853.1819,32136239.0,,,上证50
000016.SH,2022-03-29,2854.8023,2873.6111,2837.6965,2842.1531,23659055.0,,,上证50
000016.SH,2022-03-30,2864.241,2915.4906,2861.5462,2915.4906,34005232.0,,,上证50
000016.SH,2022-03-31,2901.0743,2915.5146,2892.105,2898.8261,33168180.0,,,上证50
000016.SH,2022-04-01,2886.3607,2954.5094,2877.0654,2943.2437,33968847.0,,,上证50
000016.SH,2022-04-06,2918.5034,2941.0537,2910.0186,2931.1983,43394908.0,,,上证50
000016.SH,2022-04-07,2916.8031,2943.2449,2896.7293,2902.4818,32822742.0,,,上证50
000016.SH,2022-04-08,2903.2396,2929.891,2889.1975,2925.4913,36235320.0,,,上证50
000016.SH,2022-04-11,2908.5416,2908.5416,2839.5621,2846.38,35918823.0,,,上证50
000016.SH,2022-04-12,2854.2871,2895.5311,2827.6321,2894.2583,33993926.0,,,上证50
000016.SH,2022-04-13,2881.7352,2914.2016,2871.0549,2882.2788,31148190.0,,,上证50
000016.SH,2022-04-14,2905.7734,2947.4534,2897.0544,2928.5962,28667727.0,,,上证50
000016.SH,2022-04-15,2911.1385,2943.6011,2908.5561,2930.5784,29589595.0,,,上证50
000016.SH,2022-04-18,2902.4437,2902.4437,2875.9617,2887.7208,29100859.0,,,上证50
000016.SH,2022-04-19,2881.9007,2899.2609,2843.6485,2861.567,28428423.0,,,上证50
000016.SH,2022-04-20,2859.6043,2868.5693,2828.2113,2835.3517,29268541.0,,,上证50
000016.SH,2022-04-21,2821.3586,2848.8249,2784.5575,2797.5293,32855480.0,,,上证50
000016.SH,2022-04-22,2773.3676,2826.681,2769.6735,2814.1273,30841685.0,,,上证50
000016.SH,2022-04-25,2750.5552,2772.551,2682.5191,2683.4127,44285813.0,,,上证50
000016.SH,2022-04-26,2685.274,2729.187,2667.913,2681.0281,40300799.0,,,上证50
000016.SH,2022-04-27,2674.4553,2737.0325,2674.1795,2734.5403,42085861.0,,,上证50
000016.SH,2022-04-28,2725.6322,2775.0621,2722.2376,2769.7122,37834530.0,,,上证50
000016.SH,2022-04-29,2772.9461,2820.5527,2742.9722,2805.3359,41414875.0,,,上证50
000016.SH,2022-05-05,2806.0436,2824.5401,2799.7222,2800.9291,35231760.0,,,上证50
000016.SH,2022-05-06,2754.9706,2760.4371,2716.1654,2719.7611,27479846.0,,,上证50
000016.SH,2022-05-09,2706.4171,2716.6576,2679.309,2695.1325,21893335.0,,,上证50
000016.SH,2022-05-10,2653.9917,2733.1061,2644.8689,2718.3706,34330161.0,,,上证50
000016.SH,2022-05-11,2714.6817,2769.4796,2713.8649,2741.2324,38132220.0,,,上证50
000016.SH,2022-05-12,2723.409,2740.5156,2711.3488,2721.7699,25835635.0,,,上证50
000016.SH,2022-05-13,2741.7711,2760.431,2729.5751,2748.2369,27262977.0,,,上证50
000016.SH,2022-05-16,2764.3861,2765.8978,2710.5698,2720.4055,27278739.0,,,上证50
000016.SH,2022-05-17,2730.4226,2756.74,2723.6979,2756.74,28362394.0,,,上证50
000016.SH,2022-05-18,2765.2755,2765.2755,2720.9187,2745.5279,25319083.0,,,上证50
000016.SH,2022-05-19,2711.4537,2748.3028,2708.8135,2744.545,25978539.0,,,上证50
000016.SH,2022-05-20,2759.8347,2807.9793,2759.8347,2807.942,34667621.0,,,上证50
000016.SH,2022-05-23,2813.9332,2813.9332,2769.7012,2782.5478,28488753.0,,,上证50
000016.SH,2022-05-24,2784.6535,2786.5419,2733.6971,2734.1923,32609850.0,,,上证50
000016.SH,2022-05-25,2737.6447,2749.072,2727.4861,2743.4166,23772738.0,,,上证50
000016.SH,2022-05-26,2749.9854,2760.7973,2717.7447,2744.8984,28441444.0,,,上证50
000016.SH,2022-05-27,2766.3198,2789.2377,2753.7784,2763.0717,29185247.0,,,上证50
000016.SH,2022-05-30,2777.8494,2788.9799,2767.0871,2778.4507,27674307.0,,,上证50
000016.SH,2022-05-31,2780.5604,2817.4901,2769.5632,2813.2188,32518688.0,,,上证50
000016.SH,2022-06-01,2811.1526,2812.7834,2783.6065,2798.0681,26244837.0,,,上证50
000016.SH,2022-06-02,2786.0797,2794.0982,2776.7279,2790.3164,25268373.0,,,上证50
000016.SH,2022-06-06,2792.4402,2826.5955,2762.9566,2825.6505,43391368.0,,,上证50
000016.SH,2022-06-07,2828.163,2863.1425,2819.8154,2846.8098,36678863.0,,,上证50
000016.SH,2022-06-08,2857.694,2888.6679,2849.2613,2879.3113,35299288.0,,,上证50
000016.SH,2022-06-09,2877.8819,2896.7447,2857.8239,2868.4236,39319631.0,,,上证50
000016.SH,2022-06-10,2843.5811,2902.4751,2836.8552,2899.5785,43608837.0,,,上证50
000016.SH,2022-06-13,2862.9035,2868.6212,2826.9814,2844.7236,47424830.0,,,上证50
000016.SH,2022-06-14,2814.8173,2884.4656,2808.9799,2882.7031,49868702.0,,,上证50
000016.SH,2022-06-15,2882.1512,2971.36,2882.1512,2923.9889,67945052.0,,,上证50
000016.SH,2022-06-16,2927.1608,2936.468,2888.7351,2891.3354,47081868.0,,,上证50
000016.SH,2022-06-17,2876.5108,2943.3241,2876.5108,2936.1999,40393929.0,,,上证50
000016.SH,2022-06-20,2935.2231,2951.0654,2904.3833,2924.9151,45610418.0,,,上证50
000016.SH,2022-06-21,2924.1463,2945.6986,2902.3778,2926.475,55889183.0,,,上证50
000016.SH,2022-06-22,2932.0561,2932.0561,2890.7589,2892.2861,56598161.0,,,上证50
000016.SH,2022-06-23,2896.7226,2936.6437,2896.7226,2935.8829,62859404.0,,,上证50
000016.SH,2022-06-24,2945.289,2983.6114,2944.1919,2974.7537,63000143.0,,,上证50
000016.SH,2022-06-27,2991.1018,3034.6857,2991.1018,3013.948,61419225.0,,,上证50
000016.SH,2022-06-28,3012.6224,3044.5444,2991.5418,3039.4133,54792326.0,,,上证50
000016.SH,2022-06-29,3029.3837,3050.4512,3001.278,3009.2359,50725385.0,,,上证50
000016.SH,2022-06-30,3001.8126,3085.2215,3001.8126,3058.3976,43874919.0,,,上证50
000016.SH,2022-07-01,3066.5852,3072.8545,3033.5987,3045.2687,45684763.0,,,上证50
000016.SH,2022-07-04,3031.0597,3051.0556,3011.3324,3050.1516,40903798.0,,,上证50
000016.SH,2022-07-05,3058.4295,3078.3979,3018.1923,3052.1113,45992567.0,,,上证50
000016.SH,2022-07-06,3041.4895,3041.4895,2979.3304,2996.7279,44206693.0,,,上证50
000016.SH,2022-07-07,2994.3623,3005.0045,2968.3475,2989.2081,36006411.0,,,上证50
000016.SH,2022-07-08,3012.8817,3022.3479,2992.6274,2993.3063,34455297.0,,,上证50
000016.SH,2022-07-11,2974.3586,2974.3586,2930.1034,2942.2959,44212391.0,,,上证50
000016.SH,2022-07-12,2942.5193,2953.7038,2910.4511,2922.0045,38270400.0,,,上证50
000016.SH,2022-07-13,2918.3473,2930.3893,2902.6638,2914.2949,41584475.0,,,上证50
000016.SH,2022-07-14,2906.481,2916.1832,2882.5708,2895.299,47853249.0,,,上证50
000016.SH,2022-07-15,2873.8149,2912.3201,2839.3936,2839.3936,46688478.0,,,上证50
000016.SH,2022-07-18,2849.9879,2880.7514,2826.1258,2878.6393,37044128.0,,,上证50
000016.SH,2022-07-19,2876.3168,2876.4039,2839.0566,2865.6029,31837183.0,,,上证50
000016.SH,2022-07-20,2883.5151,2887.9394,2867.5907,2874.0775,25435960.0,,,上证50
000016.SH,2022-07-21,2862.8668,2866.3135,2836.2365,2836.6615,31975666.0,,,上证50
000016.SH,2022-07-22,2845.9245,2869.3621,2828.6452,2848.436,27685924.0,,,上证50
000016.SH,2022-07-25,2846.8323,2846.9779,2829.2361,2837.2596,21598772.0,,,上证50
000016.SH,2022-07-26,2845.1395,2864.462,2843.0027,2854.6387,25431635.0,,,上证50
000016.SH,2022-07-27,2847.0085,2847.8566,2825.6163,2829.9217,22851265.0,,,上证50
000016.SH,2022-07-28,2839.2535,2861.5193,2826.5348,2827.1067,28466460.0,,,上证50
000016.SH,2022-07-29,2827.4744,2849.2474,2784.5712,2792.3287,33568668.0,,,上证50
000016.SH,2022-08-01,2785.6929,2794.1793,2763.5804,2781.6822,28003765.0,,,上证50
000016.SH,2022-08-02,2757.1929,2757.1929,2705.7303,2730.7553,38548568.0,,,上证50
000016.SH,2022-08-03,2735.1587,2755.6793,2705.9495,2710.7238,30843803.0,,,上证50
000016.SH,2022-08-04,2724.8043,2743.6151,2717.7852,2741.0872,26974489.0,,,上证50
000016.SH,2022-08-05,2748.649,2777.1068,2738.1418,2774.3351,28242294.0,,,上证50
000016.SH,2022-08-08,2762.316,2771.3566,2751.3649,2761.1571,23846182.0,,,上证50
000016.SH,2022-08-09,2760.2361,2769.7297,2752.4868,2764.068,21903695.0,,,上证50
000016.SH,2022-08-10,2762.3643,2770.498,2719.6085,2730.9608,22936910.0,,,上证50
000016.SH,2022-08-11,2744.6807,2787.3653,2737.8752,2787.0631,29472385.0,,,上证50
000016.SH,2022-08-12,2780.0481,2802.5757,2774.9649,2796.8887,26662477.0,,,上证50
000016.SH,2022-08-15,2787.5077,2811.2371,2779.6263,2782.666,26458290.0,,,上证50
000016.SH,2022-08-16,2785.9414,2793.2692,2764.6563,2769.2609,23477494.0,,,上证50
000016.SH,2022-08-17,2773.3874,2791.7069,2751.0168,2785.8529,28030548.0,,,上证50
000016.SH,2022-08-18,2778.1255,2783.7582,2751.4818,2759.2944,22583132.0,,,上证50
000016.SH,2022-08-19,2755.0871,2772.2248,2750.063,2750.6305,28186658.0,,,上证50
000016.SH,2022-08-22,2737.3986,2767.2776,2736.1311,2756.3688,29128136.0,,,上证50
000016.SH,2022-08-23,2754.6338,2759.6859,2727.7383,2735.666,24908538.0,,,上证50
000016.SH,2022-08-24,2738.3837,2750.8719,2706.1522,2708.0902,30925306.0,,,上证50
000016.SH,2022-08-25,2715.6384,2756.9393,2707.4573,2752.556,31964009.0,,,上证50
000016.SH,2022-08-26,2758.507,2763.6428,2745.5172,2751.5894,26031347.0,,,上证50
000016.SH,2022-08-29,2721.8592,2736.5962,2718.9674,2732.2055,24890507.0,,,上证50
000016.SH,2022-08-30,2731.9805,2741.5952,2705.0459,2726.6602,25930522.0,,,上证50
000016.SH,2022-08-31,2713.2938,2779.6158,2713.2938,2761.7831,39886395.0,,,上证50
000016.SH,2022-09-01,2750.0334,2757.8794,2731.6963,2732.399,25422479.0,,,上证50
000016.SH,2022-09-02,2737.1969,2740.663,2698.3276,2711.2642,22781335.0,,,上证50
000016.SH,2022-09-05,2700.1077,2706.9588,2676.6046,2697.7665,24938690.0,,,上证50
000016.SH,2022-09-06,2706.0966,2726.7159,2703.9982,2724.498,29124448.0,,,上证50
000016.SH,2022-09-07,2709.7667,2718.1716,2703.0843,2710.6862,23454754.0,,,上证50
000016.SH,2022-09-08,2714.0277,2725.2493,2707.4661,2708.2782,24209022.0,,,上证50
000016.SH,2022-09-09,2719.0141,2763.1682,2710.7661,2757.5659,32485640.0,,,上证50
000016.SH,2022-09-13,2769.4104,2781.3967,2751.0927,2769.2348,29928992.0,,,上证50
000016.SH,2022-09-14,2734.91,2760.4016,2732.7832,2745.4284,24848499.0,,,上证50
000016.SH,2022-09-15,2753.1287,2769.4571,2728.8354,2743.7886,33698861.0,,,上证50
000016.SH,2022-09-16,2731.9648,2738.6483,2678.0331,2678.0331,38441774.0,,,上证50
000016.SH,2022-09-19,2677.3329,2695.4014,2669.087,2679.5857,27260379.0,,,上证50
000016.SH,2022-09-20,2688.1681,2691.5533,2666.6566,2673.8804,23751394.0,,,上证50
000016.SH,2022-09-21,2667.168,2670.0647,2641.7189,2652.2142,23960147.0,,,上证50
000016.SH,2022-09-22,2631.9968,2645.5662,2621.8224,2629.3701,24229236.0,,,上证50
000016.SH,2022-09-23,2625.2488,2649.8066,2618.9402,2629.8089,30277934.0,,,上证50
000016.SH,2022-09-26,2612.6673,2650.2542,2611.5292,2614.8998,34384533.0,,,上证50
000016.SH,2022-09-27,2616.0501,2645.7366,2605.2407,2642.9212,26144970.0,,,上证50
000016.SH,2022-09-28,2635.2559,2637.0155,2608.6405,2611.9815,24732086.0,,,上证50
000016.SH,2022-09-29,2633.0681,2644.0747,2596.9578,2608.9774,25969017.0,,,上证50
000016.SH,2022-09-30,2618.0789,2631.7758,2604.9274,2610.1165,23244464.0,,,上证50
000016.SH,2022-10-10,2610.7571,2611.0459,2542.0063,2545.0494,33718358.0,,,上证50
000016.SH,2022-10-11,2552.1656,2553.2117,2532.2839,2539.9455,24216496.0,,,上证50
000016.SH,2022-10-12,2537.8069,2556.5164,2482.5511,2555.024,28635606.0,,,上证50
000016.SH,2022-10-13,2534.5129,2541.1571,2517.435,2523.6321,28627223.0,,,上证50
000016.SH,2022-10-14,2544.2413,2599.1414,2541.3815,2584.6847,33449619.0,,,上证50
000016.SH,2022-10-17,2572.6092,2588.344,2561.2441,2585.4973,26826742.0,,,上证50
000016.SH,2022-10-18,2594.7001,2598.2129,2565.0407,2569.9675,20975050.0,,,上证50
000016.SH,2022-10-19,2562.5446,2572.3044,2519.9033,2519.9033,21590683.0,,,上证50
000016.SH,2022-10-20,2495.0223,2535.3871,2494.2851,2501.4956,23833182.0,,,上证50
000016.SH,2022-10-21,2503.1087,2510.5974,2473.1982,2487.221,27251549.0,,,上证50
000016.SH,2022-10-24,2468.6977,2493.0591,2386.5384,2392.5978,39801915.0,,,上证50
000016.SH,2022-10-25,2386.8489,2427.3229,2376.1633,2394.92,28439409.0,,,上证50
000016.SH,2022-10-26,2395.8709,2438.6929,2392.7353,2400.5156,36580109.0,,,上证50
000016.SH,2022-10-27,2413.0208,2432.1529,2379.0569,2381.2628,35517252.0,,,上证50
000016.SH,2022-10-28,2364.7518,2377.9124,2322.6434,2326.9417,32458223.0,,,上证50
000016.SH,2022-10-31,2300.8835,2327.0632,2288.0114,2295.9239,41520625.0,,,上证50
000016.SH,2022-11-01,2306.4347,2396.9974,2306.4347,2396.6294,50098867.0,,,上证50
000016.SH,2022-11-02,2385.7075,2437.951,2375.5076,2418.3222,42290890.0,,,上证50
000016.SH,2022-11-03,2396.47,2409.1435,2376.0735,2387.4523,28652756.0,,,上证50
000016.SH,2022-11-04,2383.9618,2479.2279,2383.9618,2468.2764,40622068.0,,,上证50
000016.SH,2022-11-07,2452.0053,2490.3197,2449.6301,2477.7666,40441961.0,,,上证50
000016.SH,2022-11-08,2476.6525,2482.5779,2442.9232,2459.0913,27299352.0,,,上证50
000016.SH,2022-11-09,2460.2399,2470.4065,2435.0189,2440.352,25125325.0,,,上证50
000016.SH,2022-11-10,2422.0105,2451.4669,2414.3513,2440.3171,38204021.0,,,上证50
000016.SH,2022-11-11,2511.7787,2546.0871,2482.1134,2518.0491,61500881.0,,,上证50
000016.SH,2022-11-14,2550.9736,2577.2013,2532.5507,2538.2967,50342000.0,,,上证50
000016.SH,2022-11-15,2535.2782,2594.2712,2526.6194,2583.7231,36580901.0,,,上证50
000016.SH,2022-11-16,2581.9333,2595.2952,2568.3842,2572.8872,28836155.0,,,上证50
000016.SH,2022-11-17,2566.2824,2569.4265,2531.3025,2560.0167,27483703.0,,,上证50
000016.SH,2022-11-18,2563.2714,2572.7102,2544.8447,2546.7154,28456962.0,,,上证50
000016.SH,2022-11-21,2523.0529,2523.0529,2489.4373,2514.8539,25530779.0,,,上证50
000016.SH,2022-11-22,2516.6952,2555.7855,2508.8613,2531.3437,37295381.0,,,上证50
000016.SH,2022-11-23,2524.1846,2554.7554,2520.8263,2535.5226,35963861.0,,,上证50
000016.SH,2022-11-24,2550.2969,2562.0764,2517.1841,2520.5634,22319192.0,,,上证50
000016.SH,2022-11-25,2518.8762,2554.5373,2512.8756,2544.6147,41295288.0,,,上证50
000016.SH,2022-11-28,2489.4675,2507.7789,2458.8724,2503.6228,32774737.0,,,上证50
000016.SH,2022-11-29,2538.6091,2611.7521,2538.6091,2607.7499,49083250.0,,,上证50
000016.SH,2022-11-30,2595.2327,2623.853,2593.5134,2606.5427,40555440.0,,,上证50
000016.SH,2022-12-01,2661.1768,2678.3411,2629.8902,2631.2051,44157533.0,,,上证50
000016.SH,2022-12-02,2628.1079,2630.2603,2609.5117,2614.6137,29314794.0,,,上证50
000016.SH,2022-12-05,2647.458,2676.418,2635.7472,2676.1429,54629803.0,,,上证50
000016.SH,2022-12-06,2663.1118,2704.9033,2658.1602,2684.8458,36256033.0,,,上证50
000016.SH,2022-12-07,2678.6369,2705.2434,2661.2477,2670.647,34532578.0,,,上证50
000016.SH,2022-12-08,2667.3587,2681.6534,2661.7511,2672.8957,26334919.0,,,上证50
000016.SH,2022-12-09,2676.7142,2712.8839,2663.6036,2706.7388,38346283.0,,,上证50
000016.SH,2022-12-12,2689.5717,2700.3954,2670.2031,2673.9391,31632079.0,,,上证50
000016.SH,2022-12-13,2673.5365,2688.2171,2668.4835,2676.8995,28521298.0,,,上证50
000016.SH,2022-12-14,2678.4681,2698.0146,2663.7844,2686.3682,25966933.0,,,上证50
000016.SH,2022-12-15,2689.5721,2697.4182,2661.8522,2675.1875,23159163.0,,,上证50
